NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990,MSE PNG,PSNR PNG,MSE JPEG,PSNR JPEG,MSE PCA-950,PSNR PCA-950,MSE PCA-975,PSNR PCA-975,MSE PCA-990,PSNR PCA-990
lung-512x512/dc2f03b4_1-002.dcm,526.22,83.05,84.22,15.29,97.09,47.9,90.9,92.96,82.33,162.59,69.1,0,inf,1.98,45.16,26.46,33.9,18.63,35.43,11.2,37.64
lung-512x512/986ab53b_1-052.dcm,525.72,81.81,84.44,14.51,97.24,60.19,88.55,101.15,80.76,166.69,68.29,0,inf,2.27,44.57,22.49,34.61,17.51,35.7,10.46,37.94
lung-512x512/93cfcbb1_1-085.dcm,526.22,86.35,83.59,16.15,96.93,88.86,83.11,138.01,73.77,211.74,59.76,0,inf,2.23,44.65,22.46,34.62,16.57,35.94,9.94,38.16
lung-512x512/d3bae634_1-061.dcm,526.22,95.64,81.82,20.44,96.12,84.77,83.89,133.92,74.55,215.84,58.98,0,inf,3.06,43.27,29.49,33.43,22.87,34.54,13.88,36.71
lung-512x512/21a425e4_1-87.dcm,525.72,89.15,83.04,11.5,97.81,27.42,94.78,56.09,89.33,121.63,76.86,0,inf,2.51,44.13,19.25,35.29,13.68,36.77,8.55,38.81
lung-512x512/324b20f2_1-088.dcm,526.19,90.54,82.79,14.46,97.25,52,90.12,92.96,82.33,162.59,69.1,0,inf,2.46,44.22,22.27,34.65,15.1,36.34,9.04,38.57
lung-512x512/3c24dd8b_1-011.dcm,525.72,83.15,84.18,12.48,97.63,52,90.11,88.86,83.1,158.49,69.85,0,inf,2.02,45.08,21.25,34.86,14.82,36.42,8.22,38.98
lung-512x512/afda1f32_1-100.dcm,525.72,92.38,82.43,13.09,97.51,60.19,88.55,109.34,79.2,191.26,63.62,0,inf,2.28,44.55,22.16,34.68,15.18,36.32,8.53,38.82
lung-512x512/90dcceb0_1-111.dcm,526.22,84.81,83.88,14.79,97.19,52,90.12,92.96,82.33,166.69,68.32,0,inf,2.2,44.71,19.35,35.26,14.87,36.41,9.29,38.45
lung-512x512/08c07506_1-78.dcm,526.2,90.33,82.83,15.05,97.14,72.48,86.23,113.44,78.44,187.17,64.43,0,inf,2.56,44.05,23.95,34.34,18.08,35.56,10.56,37.89
lung-512x512/dc5224c2_1-091.dcm,526.22,98.53,81.28,20.16,96.17,52,90.12,92.96,82.33,158.49,69.88,0,inf,3.33,42.91,29.64,33.41,22.74,34.56,14.62,36.48
lung-512x512/7d012dec_1-89.dcm,526.22,109.29,79.23,24.51,95.34,47.9,90.9,88.86,83.11,178.97,65.99,0,inf,5.22,40.95,33.74,32.85,27.53,33.73,18.36,35.49
lung-512x512/25d5ec61_1-119.dcm,526.21,69.26,86.84,10.15,98.07,39.71,92.45,72.48,86.23,138.01,73.77,0,inf,1.14,47.56,11.58,37.49,8.22,38.98,4.17,41.93
lung-512x512/196f96f5_1-008.dcm,525.71,79.33,84.91,12.35,97.65,52,90.11,92.96,82.32,158.49,69.85,0,inf,1.65,45.96,16.15,36.05,10.99,37.72,5.61,40.64
lung-512x512/bd50f78a_1-51.dcm,526.22,106.81,79.7,21.37,95.94,92.96,82.33,154.4,70.66,252.7,51.98,0,inf,5.03,41.12,28.27,33.62,22.26,34.66,13.19,36.93
lung-512x512/de0399bb_1-094.dcm,525.72,96.99,81.55,15.53,97.05,35.61,93.23,72.48,86.21,138.01,73.75,0,inf,3.47,42.73,25.84,34.01,19.36,35.26,12.16,37.28
lung-512x512/58e252c6_1-107.dcm,526.22,110.6,78.98,21.3,95.95,39.71,92.45,76.57,85.45,170.78,67.55,0,inf,6.81,39.8,26.81,33.85,22.62,34.59,15.36,36.27
lung-512x512/08fd8715_1-078.dcm,526.2,93.91,82.15,15.93,96.97,60.19,88.56,117.53,77.66,207.65,60.54,0,inf,3.28,42.97,23.12,34.49,16.72,35.9,10.12,38.08
lung-512x512/68a7bd99_1-133.dcm,526.21,76.56,85.45,13.28,97.48,52,90.12,88.86,83.11,150.3,71.44,0,inf,1.5,46.37,19.69,35.19,15.23,36.3,9.38,38.41
lung-512x512/a1a3ee0b_1-085.dcm,526.17,83.92,84.05,14.19,97.3,72.48,86.23,133.92,74.55,228.13,56.64,0,inf,2.1,44.91,15.6,36.2,10.66,37.85,5.41,40.8
lung-512x512/55c474c0_1-91.dcm,525.73,91.8,82.54,15.57,97.04,52,90.11,92.96,82.32,166.69,68.29,0,inf,2.42,44.29,27.3,33.77,20.39,35.04,12.12,37.3
lung-512x512/9242102e_1-056.dcm,525.72,81.47,84.5,13.93,97.35,56.09,89.33,105.25,79.98,191.26,63.62,0,inf,2.29,44.53,17.4,35.73,12.61,37.12,7.31,39.49
lung-512x512/52eebd85_1-024.dcm,526.23,90.85,82.74,14.95,97.16,43.81,91.68,88.86,83.11,158.49,69.88,0,inf,2.95,43.43,23.11,34.49,17.43,35.72,11,37.72
lung-512x512/f60e07db_1-071.dcm,526.22,85.84,83.69,16.66,96.83,88.86,83.11,138.01,73.77,211.74,59.76,0,inf,2.27,44.57,23.62,34.4,17.94,35.59,10.68,37.85
lung-512x512/a4a6f753_1-126.dcm,526.29,87.09,83.45,12.97,97.54,56.09,89.34,97.05,81.56,174.88,66.77,0,inf,2.43,44.27,18.01,35.58,13.03,36.98,7.59,39.33
lung-512x512/f2362769_1-031.dcm,526.21,91.7,82.57,16.11,96.94,76.57,85.45,125.73,76.11,203.55,61.32,0,inf,2.8,43.66,22.01,34.7,15.9,36.12,9.13,38.53
lung-512x512/32dd6f7e_1-046.dcm,525.72,93.56,82.2,18.78,96.43,76.57,85.43,121.63,76.86,195.36,62.84,0,inf,2.95,43.43,32.25,33.05,24.82,34.18,15.13,36.33
lung-512x512/c6717e4a_1-14.dcm,526.21,81.32,84.55,13.11,97.51,47.9,90.9,92.96,82.33,170.78,67.54,0,inf,2.01,45.1,17.67,35.66,13.7,36.76,7.96,39.12
lung-512x512/27aca76d_1-003.dcm,526.21,84.85,83.87,15.07,97.14,43.81,91.68,76.57,85.45,133.92,74.55,0,inf,2.16,44.79,23.88,34.35,17.3,35.75,10.12,38.08
lung-512x512/56dc695c_1-113.dcm,526.22,90.98,82.71,16.72,96.82,35.61,93.23,68.38,87.01,133.92,74.55,0,inf,2.67,43.87,22.83,34.55,17.17,35.78,11.75,37.43
lung-512x512/fbcf66ec_1-059.dcm,526.2,99.51,81.09,18.62,96.46,72.48,86.23,129.82,75.33,224.03,57.42,0,inf,3.92,42.2,27.65,33.71,20.78,34.95,12.37,37.21
lung-512x512/476b61ee_1-098.dcm,526.22,101.71,80.67,20.64,96.08,35.61,93.23,72.48,86.23,146.21,72.22,0,inf,4.09,42.01,27.28,33.77,22.26,34.66,15.45,36.24
lung-512x512/e12d6d7a_1-48.dcm,526.22,94.77,81.99,19.77,96.24,72.48,86.23,121.63,76.89,199.45,62.1,0,inf,3.05,43.29,30.87,33.24,22.82,34.55,14.11,36.64
lung-512x512/6557ec1b_1-015.dcm,525.73,71.69,86.36,11.55,97.8,56.09,89.33,97.05,81.54,158.49,69.85,0,inf,1.19,47.38,16.35,36,10.09,38.09,5.54,40.7
lung-512x512/ccd27ae4_1-049.dcm,526.23,68.72,86.94,10.74,97.96,43.81,91.68,80.67,84.67,142.11,72.99,0,inf,1.14,47.56,14.85,36.41,9.45,38.38,5.08,41.07
lung-512x512/64e8e12d_1-059.dcm,526.22,90.5,82.8,17.78,96.62,68.38,87.01,113.44,78.44,187.17,64.43,0,inf,2.71,43.8,26.02,33.98,19.93,35.14,12.01,37.34
lung-512x512/56808a77_1-73.dcm,525.73,91.93,82.51,16.41,96.88,80.67,84.66,125.73,76.09,207.65,60.5,0,inf,2.93,43.46,25.36,34.09,18.47,35.47,10.86,37.77
lung-512x512/193b7645_1-001.dcm,526.22,88.61,83.16,14.23,97.3,72.48,86.23,125.73,76.11,203.55,61.32,0,inf,2.46,44.22,18.57,35.44,12.94,37.01,7.54,39.36
lung-512x512/5ee0d764_1-012.dcm,526.21,94,82.14,15.58,97.04,43.81,91.68,88.86,83.11,174.88,66.77,0,inf,3.3,42.95,23.07,34.5,17.18,35.78,10.27,38.02
lung-512x512/61b4c43b_1-15.dcm,526.21,103.17,80.39,18.92,96.4,56.09,89.34,97.05,81.56,183.07,65.21,0,inf,4.67,41.44,24.74,34.2,19.26,35.28,12.22,37.26
lung-512x512/98a87db1_1-066.dcm,526.22,87.33,83.4,17.86,96.61,97.05,81.56,150.3,71.44,232.22,55.87,0,inf,2.54,44.08,24.53,34.23,18.95,35.35,11.26,37.62
lung-512x512/014546d4_1-057.dcm,526.21,98.06,81.36,20.97,96.01,76.57,85.45,133.92,74.55,215.84,58.98,0,inf,3.24,43.03,31.31,33.17,24.47,34.24,14.79,36.43
lung-512x512/74b191bf_1-04.dcm,526.22,89,83.09,16.65,96.84,47.9,90.9,84.77,83.89,146.21,72.22,0,inf,2.61,43.96,22.49,34.61,17,35.83,10.67,37.85
lung-512x512/e5ca0210_1-003.dcm,526.22,79.08,84.97,13.76,97.39,56.09,89.34,97.05,81.56,158.49,69.88,0,inf,1.8,45.58,18.87,35.37,14.02,36.66,8.3,38.94
lung-512x512/24bc6928_1-041.dcm,526.22,75.06,85.74,14.28,97.29,72.48,86.23,109.34,79.22,174.88,66.77,0,inf,1.65,45.96,23.74,34.38,17.84,35.62,10.37,37.97
lung-512x512/ec9e9eb9_1-082.dcm,525.72,99.42,81.09,17.71,96.63,60.19,88.55,109.34,79.2,199.45,62.06,0,inf,3.78,42.36,25.02,34.15,19.25,35.29,11.74,37.43
lung-512x512/db6ba163_1-025.dcm,525.73,70.28,86.63,12.88,97.55,56.09,89.33,101.15,80.76,174.88,66.74,0,inf,1.35,46.83,16.55,35.94,11.03,37.71,5.83,40.47
lung-512x512/0ac3bf11_1-026.dcm,526.29,79.32,84.93,11.68,97.78,52,90.12,92.96,82.34,170.78,67.55,0,inf,1.67,45.9,13.49,36.83,9.39,38.4,4.99,41.15
lung-512x512/2f5bec54_1-044.dcm,526.2,86.06,83.64,16.5,96.86,52,90.12,101.15,80.78,183.07,65.21,0,inf,2.3,44.51,26.71,33.86,19.57,35.21,11.83,37.4
lung-512x512/6a6370ba_1-064.dcm,526.22,64.21,87.8,12.53,97.62,84.77,83.89,133.92,74.55,203.55,61.32,0,inf,1.25,47.16,13.95,36.69,9.08,38.55,4.67,41.44
lung-512x512/e94ada54_1-155.dcm,526.23,86.28,83.6,14.38,97.27,52,90.12,97.05,81.56,166.69,68.32,0,inf,2.18,44.75,24.15,34.3,18.23,35.52,11.07,37.69
lung-512x512/6a004d80_1-027.dcm,526.22,91.11,82.69,17.04,96.76,52,90.12,88.86,83.11,154.4,70.66,0,inf,2.7,43.82,23.81,34.36,18,35.58,12.21,37.26
lung-512x512/a16d9891_1-097.dcm,525.73,111.12,78.86,21.82,95.85,43.81,91.67,88.86,83.1,154.4,70.63,0,inf,2.79,43.67,41.47,31.95,29.62,33.41,18.58,35.44
lung-512x512/8d6bc60e_1-001.dcm,526.23,73.7,85.99,14.16,97.31,88.86,83.11,129.82,75.33,195.36,62.88,0,inf,1.62,46.04,20.86,34.94,15.4,36.26,8.53,38.82
lung-512x512/97ed6907_1-012.dcm,525.72,86.67,83.51,12.99,97.53,60.19,88.55,109.34,79.2,191.26,63.62,0,inf,1.94,45.25,17.91,35.6,11.88,37.38,6.5,40
lung-512x512/93da0b89_1-120.dcm,526.23,91.76,82.56,14.67,97.21,31.52,94.01,60.19,88.56,125.73,76.11,0,inf,2.5,44.15,26.77,33.85,19.98,35.12,12.58,37.13
lung-512x512/d4f514d3_1-014.dcm,526.22,72.87,86.15,13.61,97.41,60.19,88.56,97.05,81.56,154.4,70.66,0,inf,1.43,46.58,21.53,34.8,16.22,36.03,10.07,38.1
lung-512x512/2422db9d_1-84.dcm,525.73,97.51,81.45,15.27,97.1,60.19,88.55,101.15,80.76,174.88,66.74,0,inf,3.22,43.05,26.03,33.98,19.69,35.19,11.76,37.43
lung-512x512/a45f8777_1-106.dcm,526.21,87.9,83.3,13.82,97.37,68.38,87,109.34,79.22,178.97,65.99,0,inf,2.45,44.24,22.91,34.53,16.62,35.92,9.91,38.17
lung-512x512/31f1eb20_1-068.dcm,526.21,84.93,83.86,14.99,97.15,101.15,80.78,166.69,68.32,273.18,48.09,0,inf,2.54,44.08,18.74,35.4,13.03,36.98,6.77,39.82
lung-512x512/ce6ba219_1-117.dcm,526.23,72.16,86.29,12.14,97.69,47.9,90.9,88.86,83.11,162.59,69.1,0,inf,1.33,46.89,15.13,36.33,9.94,38.16,4.9,41.23
lung-512x512/85e57b7a_1-030.dcm,526.19,95.43,81.86,16.34,96.9,35.61,93.23,76.57,85.45,150.3,71.44,0,inf,3.57,42.6,25.14,34.13,19.63,35.2,12.82,37.05
lung-512x512/77b0ddbe_1-40.dcm,526.22,89.87,82.92,15.5,97.05,76.57,85.45,133.92,74.55,224.03,57.43,0,inf,2.83,43.61,20.53,35.01,15.53,36.22,8.68,38.75
lung-512x512/54922e5c_1-073.dcm,525.72,83.34,84.15,14.29,97.28,76.57,85.43,133.92,74.53,232.22,55.83,0,inf,2.5,44.15,18.04,35.57,12.85,37.04,7.15,39.59
lung-512x512/70197723_1-025.dcm,525.73,64.97,87.64,9.93,98.11,35.61,93.23,68.38,86.99,117.53,77.64,0,inf,1.06,47.88,14.16,36.62,8.95,38.61,5,41.14
lung-512x512/0007ba6e_1-103.dcm,526.23,94.16,82.11,18.29,96.52,47.9,90.9,84.77,83.89,158.49,69.88,0,inf,2.85,43.58,27.39,33.75,21.01,34.91,12.8,37.06
lung-512x512/56dc3084_1-086.dcm,526.22,96.62,81.64,19.98,96.2,72.48,86.23,121.63,76.89,203.55,61.32,0,inf,3.3,42.95,28.17,33.63,22.37,34.63,14.08,36.64
lung-512x512/96f11497_1-64.dcm,525.73,97.75,81.41,16.73,96.82,68.38,86.99,113.44,78.42,187.17,64.4,0,inf,3.36,42.87,28.26,33.62,22.58,34.59,13.65,36.78
lung-512x512/a7f45389_1-059.dcm,526.23,73.5,86.03,11.5,97.82,39.71,92.45,72.48,86.23,133.92,74.55,0,inf,1.28,47.06,16.7,35.9,11.02,37.71,5.85,40.46
lung-512x512/e24b7f48_1-064.dcm,525.72,77.79,85.2,12.82,97.56,76.57,85.43,129.82,75.31,215.84,58.94,0,inf,1.76,45.68,14.48,36.52,9.2,38.49,4.65,41.46
lung-512x512/0b6b7da8_1-083.dcm,526.21,85.04,83.84,16.35,96.89,101.15,80.78,154.4,70.66,244.51,53.53,0,inf,2.81,43.64,22.49,34.61,16.33,36,9.49,38.36
lung-512x512/d732ae01_1-034.dcm,526.21,83.7,84.09,15.71,97.01,52,90.12,88.86,83.11,154.4,70.66,0,inf,2.09,44.93,23.88,34.35,17.57,35.68,10.47,37.93
lung-512x512/2004bbe4_1-113.dcm,526.23,102.89,80.45,17.46,96.68,35.61,93.23,68.38,87.01,133.92,74.55,0,inf,4.26,41.84,31.36,33.17,23.9,34.35,14.84,36.42
lung-512x512/d94da631_1-81.dcm,526.22,94.67,82.01,18.77,96.43,68.38,87.01,113.44,78.44,187.17,64.43,0,inf,3.01,43.35,26.5,33.9,20.32,35.05,12.84,37.05
lung-512x512/6d1acec9_1-117.dcm,526.21,85.34,83.78,15.97,96.96,43.81,91.68,80.67,84.67,146.21,72.22,0,inf,2.16,44.79,25.1,34.13,18.63,35.43,12.32,37.22
lung-512x512/619fcb99_1-114.dcm,526.23,78.98,84.99,14.39,97.26,60.19,88.56,97.05,81.56,154.4,70.66,0,inf,1.77,45.65,22.78,34.56,18.14,35.54,10.94,37.74
lung-512x512/319276e4_1-15.dcm,526.2,87.56,83.36,13.7,97.4,39.71,92.45,80.67,84.67,150.3,71.44,0,inf,2.48,44.19,21.31,34.84,16.21,36.03,9.82,38.21
lung-512x512/75b8a9c5_1-061.dcm,526.22,76.87,85.39,15.5,97.06,72.48,86.23,113.44,78.44,178.97,65.99,0,inf,1.86,45.44,23.41,34.44,17.68,35.66,10.36,37.98
lung-512x512/f1c4bb6f_1-010.dcm,526.29,87.02,83.47,13.83,97.37,35.61,93.23,76.57,85.45,150.3,71.44,0,inf,2.53,44.1,20.4,35.03,15.1,36.34,8.75,38.71
lung-512x512/32441679_1-49.dcm,526.21,93.06,82.32,15.38,97.08,97.05,81.56,162.59,69.1,269.09,48.86,0,inf,2.75,43.74,15.84,36.13,10.15,38.07,5.12,41.04
lung-512x512/7aa9b639_1-065.dcm,526.18,82.35,84.35,14.65,97.22,80.67,84.67,146.21,72.21,240.41,54.31,0,inf,2.21,44.69,16.01,36.09,11.16,37.65,5.91,40.41
lung-512x512/1a98e6c1_1-063.dcm,525.72,97.31,81.49,18.71,96.44,80.67,84.66,138.01,73.75,228.13,56.61,0,inf,3.48,42.72,26.64,33.88,20.11,35.1,11.68,37.46
lung-512x512/0b5b8f20_1-048.dcm,526.22,83.32,84.17,14.6,97.22,105.25,80,166.69,68.32,256.8,51.2,0,inf,2.35,44.42,17.37,35.73,12.5,37.16,6.87,39.76
lung-512x512/3ccb1155_1-117.dcm,526.21,86.43,83.58,15.63,97.03,27.42,94.79,56.09,89.34,113.44,78.44,0,inf,2.23,44.65,24.91,34.17,18.58,35.44,12.1,37.3
lung-512x512/ac086db5_1-067.dcm,526.23,86.29,83.6,14.98,97.15,101.15,80.78,166.69,68.32,273.18,48.09,0,inf,2.72,43.79,18.91,35.36,13.98,36.68,7.45,39.41
lung-512x512/a6576c07_1-119.dcm,526.22,92.08,82.5,17.83,96.61,35.61,93.23,64.29,87.78,121.63,76.89,0,inf,2.88,43.54,29.58,33.42,23.63,34.4,15.08,36.35
lung-512x512/59c74612_1-026.dcm,526.22,87.52,83.37,17.63,96.65,56.09,89.34,97.05,81.56,170.78,67.55,0,inf,2.16,44.79,27.67,33.71,21.67,34.77,13.14,36.94
lung-512x512/532aea4c_1-018.dcm,526.22,70.47,86.61,10.99,97.91,64.29,87.78,113.44,78.44,195.36,62.88,0,inf,1.35,46.83,11.91,37.37,8.24,38.97,4.46,41.64
lung-512x512/66aef37e_1-152.dcm,526.23,85.28,83.79,13.88,97.36,47.9,90.9,88.86,83.11,158.49,69.88,0,inf,1.97,45.19,23.75,34.37,17.19,35.78,10.4,37.96
lung-512x512/ceeacb8a_1-69.dcm,526.22,94.27,82.09,19.36,96.32,88.86,83.11,138.01,73.77,224.03,57.43,0,inf,2.99,43.37,26.46,33.9,20.97,34.91,12.56,37.14
lung-512x512/c033106d_1-095.dcm,525.72,87.18,83.42,12.82,97.56,39.71,92.45,72.48,86.21,142.11,72.97,0,inf,2.51,44.13,21.14,34.88,15.43,36.25,9.6,38.31
lung-512x512/8f22f706_1-078.dcm,526.23,90.25,82.85,17.85,96.61,80.67,84.67,138.01,73.77,215.84,58.98,0,inf,2.59,44,25.95,33.99,19,35.34,10.9,37.76
lung-512x512/01f659d6_1-059.dcm,526.22,97.91,81.39,17.88,96.6,52,90.12,105.25,80,195.36,62.88,0,inf,3.85,42.28,26.65,33.87,20.42,35.03,13.12,36.95
lung-512x512/864b9a9d_1-051.dcm,526.22,96.26,81.71,20.39,96.12,56.09,89.34,101.15,80.78,178.97,65.99,0,inf,3.19,43.09,30.02,33.36,23.95,34.34,15.12,36.34
lung-512x512/c4b8b0c3_1-22.dcm,526.22,102.28,80.56,22.3,95.76,43.81,91.68,84.77,83.89,162.59,69.1,0,inf,4.22,41.88,32.26,33.04,24.3,34.27,15.13,36.33
lung-512x512/c0b09521_1-038.dcm,526.21,87.4,83.39,14.83,97.18,60.19,88.56,109.34,79.22,191.26,63.65,0,inf,2.63,43.93,21.01,34.91,15.65,36.19,9.33,38.43
lung-512x512/c528b1a9_1-037.dcm,526.23,71.56,86.4,12.86,97.56,88.86,83.11,146.21,72.22,219.93,58.21,0,inf,1.64,45.98,14.8,36.43,9.77,38.23,4.99,41.15
lung-512x512/998ae7e8_1-051.dcm,526.22,89.49,82.99,15.69,97.02,76.57,85.45,133.92,74.55,219.93,58.2,0,inf,2.9,43.51,21.09,34.89,16.02,36.08,9.18,38.5
lung-512x512/d6e801de_1-034.dcm,526.21,86.66,83.53,17.01,96.77,60.19,88.56,105.25,80,170.78,67.55,0,inf,2.24,44.63,24.3,34.27,18.26,35.52,10.86,37.77
lung-512x512/6c437e8a_1-020.dcm,525.71,94.95,81.94,15.48,97.06,47.9,90.89,88.86,83.1,158.49,69.85,0,inf,3.03,43.32,24.94,34.16,18.31,35.5,11.17,37.65
lung-512x512/cc74ff32_1-076.dcm,526.22,97.14,81.54,19.65,96.27,72.48,86.23,121.63,76.89,207.65,60.54,0,inf,3.12,43.19,28.58,33.57,21.89,34.73,12.88,37.03
lung-512x512/3a4810a4_1-070.dcm,526.23,77.93,85.19,15.07,97.14,76.57,85.45,121.63,76.89,195.36,62.88,0,inf,2.23,44.65,19.19,35.3,14.09,36.64,8.19,39
lung-512x512/088c6212_1-074.dcm,526.22,89.38,83.01,17.54,96.67,92.96,82.33,142.11,72.99,219.93,58.21,0,inf,2.51,44.13,26.02,33.98,19.89,35.14,11.21,37.63
lung-512x512/df6754bf_1-117.dcm,526.21,102.19,80.58,17.62,96.65,52,90.12,97.05,81.56,183.07,65.21,0,inf,4.26,41.84,20.96,34.92,17.37,35.73,10.81,37.79
lung-512x512/8fc9bd84_1-067.dcm,526.22,94.77,81.99,19.44,96.31,60.19,88.56,105.25,80,187.17,64.43,0,inf,2.98,43.39,28.38,33.6,21.18,34.87,13.38,36.87
lung-512x512/05254038_1-20.dcm,526.21,91.79,82.56,18.13,96.55,31.52,94.01,64.29,87.78,138.01,73.77,0,inf,2.85,43.58,28.92,33.52,20.65,34.98,13.58,36.8
lung-512x512/0b993e59_1-003.dcm,525.99,87.13,83.44,14.11,97.32,47.9,90.89,88.86,83.11,150.3,71.42,0,inf,2.22,44.67,24.78,34.19,17.83,35.62,10.95,37.74
lung-512x512/0c1bc20c_1-121.dcm,526.22,90.76,82.75,16.83,96.8,52,90.12,92.96,82.33,158.49,69.88,0,inf,2.43,44.27,24.38,34.26,18.35,35.49,11.57,37.5
lung-512x512/cd27bdf1_1-77.dcm,525.72,74.52,85.83,10.07,98.08,39.71,92.45,76.57,85.43,150.3,71.41,0,inf,1.44,46.55,12.07,37.31,8.4,38.89,4.47,41.63
lung-512x512/a8db54e3_1-101.dcm,525.72,83.84,84.05,14.27,97.29,68.38,86.99,129.82,75.31,224.03,57.39,0,inf,2.53,44.1,18.93,35.36,13.47,36.84,7.54,39.36
lung-512x512/d8886d3f_1-115.dcm,526.22,86.92,83.48,15.43,97.07,52,90.12,84.77,83.89,154.4,70.66,0,inf,2.24,44.63,20.12,35.09,16.44,35.97,9.82,38.21
lung-512x512/c5c57ffc_1-010.dcm,526.2,90.23,82.85,13.51,97.43,27.42,94.79,68.38,87,142.11,72.99,0,inf,2.65,43.9,21.13,34.88,15.01,36.37,9.38,38.41
lung-512x512/5e5f9f2d_1-002.dcm,525.72,67.76,87.11,11.38,97.84,56.09,89.33,97.05,81.54,154.4,70.63,0,inf,1.1,47.72,14.88,36.4,9.65,38.29,5.05,41.1
lung-512x512/946d51fa_1-072.dcm,526.21,74.71,85.8,14.55,97.24,97.05,81.56,150.3,71.44,232.22,55.87,0,inf,1.97,45.19,17.67,35.66,13.08,36.96,7.78,39.22
lung-512x512/8d1ec5d7_1-090.dcm,526.22,88.24,83.23,13.87,97.36,64.29,87.78,113.44,78.44,195.36,62.88,0,inf,2.51,44.13,19.42,35.25,14.38,36.55,9.02,38.58
lung-512x512/342e60b5_1-034.dcm,526.21,88.77,83.13,14.87,97.17,56.09,89.34,109.34,79.22,195.36,62.87,0,inf,2.56,44.05,22.33,34.64,15.47,36.24,9.06,38.56
lung-512x512/0d1ff4f7_1-027.dcm,526.17,97.35,81.5,16.85,96.8,47.9,90.9,92.96,82.33,174.88,66.76,0,inf,3.57,42.6,25.34,34.09,18.97,35.35,11.7,37.45
lung-512x512/366c6497_1-132.dcm,526.22,95.63,81.83,19.39,96.31,27.42,94.79,52,90.12,117.53,77.66,0,inf,3.12,43.19,29.98,33.36,23.42,34.43,14.95,36.38
lung-512x512/0c8d8d9e_1-061.dcm,526.21,90.23,82.85,18.83,96.42,60.19,88.56,109.34,79.22,187.17,64.43,0,inf,2.42,44.29,29.45,33.44,22.38,34.63,13.14,36.94
lung-512x512/d5d71a36_1-083.dcm,525.73,76.63,85.42,13.99,97.34,68.38,86.99,113.44,78.42,183.07,65.18,0,inf,1.97,45.19,18.79,35.39,14.11,36.64,8.16,39.01
lung-512x512/e0c07dc6_1-112.dcm,525.72,101.26,80.74,18.81,96.42,64.29,87.77,125.73,76.09,215.84,58.94,0,inf,4.08,42.02,28.92,33.52,22.02,34.7,13.01,36.99
lung-512x512/264f8e00_1-056.dcm,526.32,98.81,81.23,17.97,96.59,47.9,90.9,101.15,80.78,191.26,63.66,0,inf,3.72,42.43,29.05,33.5,20.81,34.95,13.03,36.98
lung-512x512/4c65f802_1-074.dcm,525.72,53.9,89.75,10.35,98.03,76.57,85.43,113.44,78.42,170.78,67.51,0,inf,0.85,48.84,12.35,37.21,8.03,39.08,4.2,41.9
lung-512x512/a055a8dd_1-091.dcm,526.23,92.43,82.44,17.22,96.73,60.19,88.56,109.34,79.22,183.07,65.21,0,inf,2.81,43.64,25.69,34.03,20.95,34.92,12.97,37
lung-512x512/f15dfb45_1-105.dcm,526.23,91.41,82.63,17.23,96.73,47.9,90.9,80.67,84.67,154.4,70.66,0,inf,2.55,44.07,24.94,34.16,19.03,35.34,11.63,37.48
lung-512x512/767dce86_1-092.dcm,526.2,85.02,83.84,15.73,97.01,101.15,80.78,154.4,70.66,240.41,54.31,0,inf,2.71,43.8,19.92,35.14,13.85,36.72,8.34,38.92
lung-512x512/ed1c2941_1-042.dcm,526.23,92.45,82.43,15.99,96.96,64.29,87.78,121.63,76.89,211.74,59.76,0,inf,3.12,43.19,23.88,34.35,18.45,35.47,10.52,37.91
lung-512x512/90390da2_1-050.dcm,525.72,91.27,82.64,16.46,96.87,72.48,86.21,125.73,76.08,207.65,60.5,0,inf,2.73,43.77,22.45,34.62,16.69,35.91,9.71,38.26
lung-512x512/3c841870_1-140.dcm,526.23,93.33,82.26,15.91,96.98,39.71,92.45,76.57,85.45,146.21,72.22,0,inf,2.63,43.93,26.81,33.85,20.41,35.03,12.23,37.26
lung-512x512/4746a71a_1-18.dcm,526.22,100.97,80.81,19.14,96.36,56.09,89.34,101.15,80.78,183.07,65.21,0,inf,4.46,41.64,26,33.98,20.55,35,13.29,36.9
lung-512x512/a9d8358f_1-060.dcm,526.21,73.37,86.06,14.14,97.31,68.38,87,117.53,77.66,195.36,62.87,0,inf,1.51,46.34,17.16,35.79,12.44,37.18,6.56,39.96
lung-512x512/6d1f03fd_1-091.dcm,525.72,62.14,88.18,11.03,97.9,52,90.11,92.96,82.32,154.4,70.63,0,inf,0.99,48.17,14.37,36.56,9.56,38.33,5.25,40.93
lung-512x512/3ce5cf2c_1-057.dcm,526.2,84.04,84.03,13.1,97.51,52,90.12,97.05,81.56,166.69,68.32,0,inf,2.02,45.08,20.1,35.1,13.85,36.72,7.56,39.35
lung-512x512/6b5b6a40_1-014.dcm,526.23,76.45,85.47,13.18,97.5,35.61,93.23,64.29,87.78,113.44,78.44,0,inf,1.57,46.17,22.53,34.6,16.46,35.97,10.43,37.95
